10,70,2600,0.0,0.4,45.0,10.333333
10,80,2600,0.0,0.4,64.0,13.333333
10,90,2600,0.0,0.4,77.0,9.0
10,100,2600,0.0,0.4,82.666664,13.333333
10,50,3400,0.0,0.4,30.0,14.666667
10,60,3400,0.0,0.4,46.666668,8.0
10,70,3400,0.0,0.4,52.0,10.333333
10,80,3400,0.0,0.4,79.333336,10.666667
10,90,3400,0.0,0.4,86.666664,13.0
10,100,3400,0.0,0.4,125.666664,8.0
10,50,4200,0.0,0.4,40.666668,11.0
10,60,4200,0.0,0.4,56.0,14.0
10,70,4200,0.0,0.4,68.666664,5.6666665
10,80,4200,0.0,0.4,78.666664,10.333333
10,90,4200,0.0,0.4,100.333336,7.6666665
10,100,4200,0.0,0.4,119.666664,10.0
10,50,5000,0.0,0.4,55.333332,8.333333
10,60,5000,0.0,0.4,69.666664,9.0
10,70,5000,0.0,0.4,76.0,11.333333
10,80,5000,0.0,0.4,111.666664,11.666667
10,90,5000,0.0,0.4,108.333336,9.333333
10,100,5000,0.0,0.4,142.66667,10.666667
10,50,1000,0.0,0.6,13.333333,9.0
10,60,1000,0.0,0.6,15.0,10.0
10,70,1000,0.0,0.6,19.333334,8.666667
10,80,1000,0.0,0.6,28.666666,6.6666665
10,90,1000,0.0,0.6,25.333334,12.333333
10,100,1000,0.0,0.6,34.0,11.333333
10,50,1800,0.0,0.6,18.666666,10.333333
10,60,1800,0.0,0.6,35.333332,13.333333
10,70,1800,0.0,0.6,36.333332,13.0
10,80,1800,0.0,0.6,48.666668,10.333333
10,90,1800,0.0,0.6,54.333332,12.0
10,100,1800,0.0,0.6,66.0,10.333333
10,50,2600,0.0,0.6,30.0,10.0
10,60,2600,0.0,0.6,34.333332,12.333333
10,70,2600,0.0,0.6,44.666668,11.0
10,80,2600,0.0,0.6,63.0,10.666667
10,90,2600,0.0,0.6,60.666668,11.666667
10,100,2600,0.0,0.6,77.666664,12.333333
10,50,3400,0.0,0.6,34.333332,15.666667
10,60,3400,0.0,0.6,47.666668,12.0
10,70,3400,0.0,0.6,61.0,9.0
10,80,3400,0.0,0.6,70.0,14.333333
10,90,3400,0.0,0.6,91.666664,10.0
10,100,3400,0.0,0.6,99.0,13.333333
10,50,4200,0.0,0.6,42.333332,11.666667
10,60,4200,0.0,0.6,55.333332,10.666667
10,70,4200,0.0,0.6,73.666664,10.0
10,80,4200,0.0,0.6,82.666664,8.333333
10,90,4200,0.0,0.6,98.0,10.333333
10,100,4200,0.0,0.6,131.66667,11.666667
10,50,5000,0.0,0.6,48.333332,9.666667
10,60,5000,0.0,0.6,68.666664,11.666667
10,70,5000,0.0,0.6,83.666664,13.666667
10,80,5000,0.0,0.6,98.333336,11.0
10,90,5000,0.0,0.6,115.0,12.333333
10,100,5000,0.0,0.6,144.0,13.666667
10,50,1000,0.0,0.8,13.0,12.666667
10,60,1000,0.0,0.8,16.666666,9.0
10,70,1000,0.0,0.8,20.666666,11.666667
10,80,1000,0.0,0.8,29.333334,11.333333
10,90,1000,0.0,0.8,31.0,8.0
10,100,1000,0.0,0.8,41.0,8.666667
10,50,1800,0.0,0.8,20.666666,9.333333
10,60,1800,0.0,0.8,43.0,14.333333
10,70,1800,0.0,0.8,43.666668,7.6666665
10,80,1800,0.0,0.8,52.333332,7.3333335
10,90,1800,0.0,0.8,55.333332,9.0
10,100,1800,0.0,0.8,63.666668,8.666667
10,50,2600,0.0,0.8,32.0,12.0
10,60,2600,0.0,0.8,41.666668,6.6666665
10,70,2600,0.0,0.8,54.666668,12.0
10,80,2600,0.0,0.8,68.333336,11.333333
10,90,2600,0.0,0.8,76.0,11.333333
10,100,2600,0.0,0.8,109.666664,10.666667
10,50,3400,0.0,0.8,38.0,10.666667
10,60,3400,0.0,0.8,55.666668,11.666667
10,70,3400,0.0,0.8,62.0,9.0
10,80,3400,0.0,0.8,81.333336,10.333333
10,90,3400,0.0,0.8,99.0,13.666667
10,100,3400,0.0,0.8,124.0,9.333333
10,50,4200,0.0,0.8,47.0,10.0
10,60,4200,0.0,0.8,70.666664,11.666667
10,70,4200,0.0,0.8,76.666664,11.666667
10,80,4200,0.0,0.8,101.333336,10.666667
10,90,4200,0.0,0.8,118.333336,10.333333
10,100,4200,0.0,0.8,142.66667,7.6666665
10,50,5000,0.0,0.8,56.0,8.666667
10,60,5000,0.0,0.8,73.333336,9.333333
10,70,5000,0.0,0.8,90.0,16.666666
10,80,5000,0.0,0.8,113.333336,13.333333
10,90,5000,0.0,0.8,148.33333,13.666667
10,100,5000,0.0,0.8,160.33333,8.333333
10,50,1000,0.0,1.0,18.333334,9.666667
10,60,1000,0.0,1.0,16.333334,13.666667
10,70,1000,0.0,1.0,25.333334,11.333333
10,80,1000,0.0,1.0,30.666666,14.333333
10,90,1000,0.0,1.0,35.333332,11.0
10,100,1000,0.0,1.0,42.666668,11.0
10,50,1800,0.0,1.0,21.0,12.333333
10,60,1800,0.0,1.0,28.333334,7.6666665
10,70,1800,0.0,1.0,40.333332,10.666667
10,80,1800,0.0,1.0,43.0,6.6666665
10,90,1800,0.0,1.0,63.333332,9.0
10,100,1800,0.0,1.0,71.333336,12.0
10,50,2600,0.0,1.0,34.666668,10.333333
10,60,2600,0.0,1.0,45.0,11.666667
10,70,2600,0.0,1.0,58.666668,11.333333
10,80,2600,0.0,1.0,64.666664,9.666667
10,90,2600,0.0,1.0,79.0,12.666667
10,100,2600,0.0,1.0,88.333336,10.333333
10,50,3400,0.0,1.0,45.666668,9.0
10,60,3400,0.0,1.0,58.666668,11.333333
10,70,3400,0.0,1.0,66.666664,11.666667
10,80,3400,0.0,1.0,82.333336,8.333333
10,90,3400,0.0,1.0,109.666664,8.333333
10,100,3400,0.0,1.0,113.0,11.666667
10,50,4200,0.0,1.0,52.333332,11.666667
10,60,4200,0.0,1.0,73.666664,9.333333
10,70,4200,0.0,1.0,94.333336,8.333333
10,80,4200,0.0,1.0,108.0,9.333333
10,90,4200,0.0,1.0,118.0,10.0
10,100,4200,0.0,1.0,140.66667,8.333333
10,50,5000,0.0,1.0,65.666664,8.333333
10,60,5000,0.0,1.0,79.666664,9.0
10,70,5000,0.0,1.0,98.333336,8.0
10,80,5000,0.0,1.0,115.333336,12.333333
10,90,5000,0.0,1.0,145.0,9.0
10,100,5000,0.0,1.0,182.0,13.666667
10,50,1000,0.2,0.0,11.333333,3.6666667
10,60,1000,0.2,0.0,20.0,3.0
10,70,1000,0.2,0.0,21.333334,3.3333333
10,80,1000,0.2,0.0,24.666666,3.0
10,90,1000,0.2,0.0,26.666666,2.6666667
10,100,1000,0.2,0.0,26.666666,3.0
10,50,1800,0.2,0.0,15.333333,4.0
10,60,1800,0.2,0.0,20.666666,4.3333335
10,70,1800,0.2,0.0,28.333334,3.3333333
10,80,1800,0.2,0.0,32.333332,3.0
10,90,1800,0.2,0.0,42.0,3.0
10,100,1800,0.2,0.0,45.333332,3.0
10,50,2600,0.2,0.0,22.333334,4.0
10,60,2600,0.2,0.0,31.0,4.0
10,70,2600,0.2,0.0,38.666668,4.0
10,80,2600,0.2,0.0,47.666668,3.0
10,90,2600,0.2,0.0,53.0,3.3333333
10,100,2600,0.2,0.0,65.333336,2.6666667
10,50,3400,0.2,0.0,30.333334,3.6666667
10,60,3400,0.2,0.0,38.666668,3.6666667
10,70,3400,0.2,0.0,51.0,3.6666667
10,80,3400,0.2,0.0,59.0,3.6666667
10,90,3400,0.2,0.0,73.0,3.3333333
10,100,3400,0.2,0.0,83.666664,3.6666667
10,50,4200,0.2,0.0,37.333332,3.6666667
10,60,4200,0.2,0.0,47.333332,2.6666667
10,70,4200,0.2,0.0,61.333332,4.0
10,80,4200,0.2,0.0,75.0,3.0
10,90,4200,0.2,0.0,87.0,3.6666667
10,100,4200,0.2,0.0,106.0,3.0
10,50,5000,0.2,0.0,48.0,3.6666667
10,60,5000,0.2,0.0,55.333332,4.0
10,70,5000,0.2,0.0,70.0,3.6666667
10,80,5000,0.2,0.0,88.333336,3.6666667
10,90,5000,0.2,0.0,105.0,3.3333333
10,100,5000,0.2,0.0,124.0,3.3333333
10,50,1000,0.2,0.2,15.0,0.0
10,60,1000,0.2,0.2,101.666664,2.6666667
10,70,1000,0.2,0.2,101.333336,2.0
10,80,1000,0.2,0.2,184.33333,2.6666667
10,90,1000,0.2,0.2,183.33333,1.0
10,100,1000,0.2,0.2,143.33333,0.33333334
10,50,1800,0.2,0.2,79.333336,2.3333333
10,60,1800,0.2,0.2,123.666664,0.6666667
10,70,1800,0.2,0.2,157.33333,3.3333333
10,80,1800,0.2,0.2,221.66667,2.6666667
10,90,1800,0.2,0.2,195.33333,1.0
10,100,1800,0.2,0.2,168.66667,0.33333334
10,50,2600,0.2,0.2,141.0,2.0
10,60,2600,0.2,0.2,91.666664,2.0
10,70,2600,0.2,0.2,107.666664,0.6666667
10,80,2600,0.2,0.2,197.33333,0.33333334
10,90,2600,0.2,0.2,195.0,1.6666666
10,100,2600,0.2,0.2,437.33334,1.0
10,50,3400,0.2,0.2,100.333336,1.3333334
10,60,3400,0.2,0.2,103.666664,0.6666667
10,70,3400,0.2,0.2,246.33333,1.3333334
10,80,3400,0.2,0.2,215.66667,0.33333334
10,90,3400,0.2,0.2,226.0,0.0
10,100,3400,0.2,0.2,425.33334,0.33333334
10,50,4200,0.2,0.2,346.66666,4.6666665
10,60,4200,0.2,0.2,151.33333,0.0
10,70,4200,0.2,0.2,497.0,1.3333334
10,80,4200,0.2,0.2,776.6667,0.33333334
10,90,4200,0.2,0.2,597.0,1.0
10,100,4200,0.2,0.2,279.33334,0.0
10,50,5000,0.2,0.2,83.666664,0.0
10,60,5000,0.2,0.2,26.333334,0.0
10,70,5000,0.2,0.2,243.33333,0.0
10,80,5000,0.2,0.2,543.6667,0.6666667
10,90,5000,0.2,0.2,97.0,0.0
10,100,5000,0.2,0.2,1475.0,2.6666667
10,50,1000,0.2,0.4,55.666668,5.0
10,60,1000,0.2,0.4,84.0,5.3333335
10,70,1000,0.2,0.4,131.66667,6.3333335
10,80,1000,0.2,0.4,183.33333,5.3333335
10,90,1000,0.2,0.4,199.66667,6.6666665
10,100,1000,0.2,0.4,257.33334,6.3333335
10,50,1800,0.2,0.4,112.0,5.3333335
10,60,1800,0.2,0.4,169.33333,7.3333335
10,70,1800,0.2,0.4,254.33333,6.0
10,80,1800,0.2,0.4,367.33334,6.3333335
10,90,1800,0.2,0.4,409.0,7.0
10,100,1800,0.2,0.4,1199.0,7.3333335
10,50,2600,0.2,0.4,184.33333,4.0
10,60,2600,0.2,0.4,264.33334,6.6666665
10,70,2600,0.2,0.4,314.0,5.0
10,80,2600,0.2,0.4,432.66666,7.0
10,90,2600,0.2,0.4,873.6667,7.3333335
10,100,2600,0.2,0.4,1282.3334,6.6666665
10,50,3400,0.2,0.4,224.33333,6.3333335
10,60,3400,0.2,0.4,280.33334,6.3333335
10,70,3400,0.2,0.4,430.33334,5.6666665
10,80,3400,0.2,0.4,600.0,5.3333335
10,90,3400,0.2,0.4,732.0,7.0
10,100,3400,0.2,0.4,939.0,5.3333335
10,50,4200,0.2,0.4,236.0,6.3333335
10,60,4200,0.2,0.4,417.0,4.6666665
10,70,4200,0.2,0.4,763.3333,6.3333335
10,80,4200,0.2,0.4,669.6667,6.0
10,90,4200,0.2,0.4,885.3333,5.6666665
10,100,4200,0.2,0.4,1067.0,4.6666665
10,50,5000,0.2,0.4,279.33334,5.3333335
10,60,5000,0.2,0.4,320.66666,3.0
10,70,5000,0.2,0.4,564.0,4.6666665
10,80,5000,0.2,0.4,826.6667,8.0
10,90,5000,0.2,0.4,1089.3334,5.0
10,100,5000,0.2,0.4,1307.3334,5.3333335
10,50,1000,0.2,0.6,63.0,8.0
10,60,1000,0.2,0.6,89.0,6.3333335
10,70,1000,0.2,0.6,124.333336,10.0
10,80,1000,0.2,0.6,169.66667,8.333333
10,90,1000,0.2,0.6,211.66667,6.6666665
10,100,1000,0.2,0.6,274.0,7.3333335
10,50,1800,0.2,0.6,121.666664,8.666667
10,60,1800,0.2,0.6,192.66667,8.333333
10,70,1800,0.2,0.6,228.33333,9.333333
10,80,1800,0.2,0.6,311.33334,8.333333
10,90,1800,0.2,0.6,387.33334,8.333333
10,100,1800,0.2,0.6,502.33334,7.6666665
10,50,2600,0.2,0.6,145.0,6.6666665
10,60,2600,0.2,0.6,225.0,7.0
10,70,2600,0.2,0.6,344.0,8.0
10,80,2600,0.2,0.6,513.0,7.0
10,90,2600,0.2,0.6,537.6667,7.0
10,100,2600,0.2,0.6,729.6667,7.6666665
10,50,3400,0.2,0.6,197.33333,9.333333
10,60,3400,0.2,0.6,290.33334,6.6666665
10,70,3400,0.2,0.6,417.0,10.333333
10,80,3400,0.2,0.6,663.0,7.0
10,90,3400,0.2,0.6,786.3333,7.6666665
10,100,3400,0.2,0.6,986.3333,9.333333
10,50,4200,0.2,0.6,282.66666,7.3333335
10,60,4200,0.2,0.6,385.0,7.3333335
10,70,4200,0.2,0.6,598.0,6.6666665
10,80,4200,0.2,0.6,800.6667,7.3333335
10,90,4200,0.2,0.6,1055.0,7.6666665
10,100,4200,0.2,0.6,1401.6666,7.6666665
10,50,5000,0.2,0.6,299.33334,9.333333
10,60,5000,0.2,0.6,442.33334,7.6666665
10,70,5000,0.2,0.6,712.3333,5.3333335
10,80,5000,0.2,0.6,838.6667,9.0
10,90,5000,0.2,0.6,1039.6666,8.333333
10,100,5000,0.2,0.6,1361.3334,7.6666665
10,50,1000,0.2,0.8,58.333332,9.666667
10,60,1000,0.2,0.8,86.666664,10.333333
10,70,1000,0.2,0.8,125.666664,10.0
10,80,1000,0.2,0.8,162.33333,9.666667
10,90,1000,0.2,0.8,201.66667,10.666667
10,100,1000,0.2,0.8,258.66666,8.0
10,50,1800,0.2,0.8,106.666664,7.6666665
10,60,1800,0.2,0.8,158.66667,10.0
10,70,1800,0.2,0.8,229.33333,8.666667
10,80,1800,0.2,0.8,294.33334,8.333333
10,90,1800,0.2,0.8,369.33334,8.666667
10,100,1800,0.2,0.8,473.33334,8.666667
10,50,2600,0.2,0.8,166.0,10.333333
10,60,2600,0.2,0.8,236.33333,8.333333
10,70,2600,0.2,0.8,331.33334,11.333333
10,80,2600,0.2,0.8,512.6667,8.666667
10,90,2600,0.2,0.8,722.0,8.333333
10,100,2600,0.2,0.8,672.6667,7.3333335
10,50,3400,0.2,0.8,201.66667,8.0
10,60,3400,0.2,0.8,298.33334,9.666667
10,70,3400,0.2,0.8,427.66666,8.666667
10,80,3400,0.2,0.8,632.3333,8.333333
10,90,3400,0.2,0.8,725.3333,10.333333
10,100,3400,0.2,0.8,907.3333,8.333333
10,50,4200,0.2,0.8,281.66666,8.0
10,60,4200,0.2,0.8,390.33334,8.666667
10,70,4200,0.2,0.8,545.6667,10.666667
10,80,4200,0.2,0.8,778.0,8.666667
10,90,4200,0.2,0.8,908.6667,7.6666665
10,100,4200,0.2,0.8,1138.6666,8.333333
10,50,5000,0.2,0.8,300.66666,8.666667
10,60,5000,0.2,0.8,490.66666,8.333333
10,70,5000,0.2,0.8,664.3333,8.0
10,80,5000,0.2,0.8,853.0,8.0
10,90,5000,0.2,0.8,1300.6666,7.0
10,100,5000,0.2,0.8,1451.3334,9.333333
10,50,1000,0.2,1.0,61.333332,7.0
10,60,1000,0.2,1.0,91.0,8.333333
10,70,1000,0.2,1.0,125.666664,9.333333
10,80,1000,0.2,1.0,173.33333,8.666667
10,90,1000,0.2,1.0,240.66667,8.333333
10,100,1000,0.2,1.0,275.33334,10.0
10,50,1800,0.2,1.0,111.333336,8.0
10,60,1800,0.2,1.0,169.0,8.333333
10,70,1800,0.2,1.0,236.33333,10.0
10,80,1800,0.2,1.0,343.66666,10.333333
10,90,1800,0.2,1.0,452.0,9.0
10,100,1800,0.2,1.0,505.66666,8.666667
10,50,2600,0.2,1.0,178.66667,9.666667
10,60,2600,0.2,1.0,245.66667,11.0
10,70,2600,0.2,1.0,345.33334,9.666667
10,80,2600,0.2,1.0,528.3333,10.0
10,90,2600,0.2,1.0,717.3333,9.0
10,100,2600,0.2,1.0,1028.6666,11.666667
10,50,3400,0.2,1.0,225.66667,10.333333
10,60,3400,0.2,1.0,375.66666,10.0
10,70,3400,0.2,1.0,474.33334,7.6666665
10,80,3400,0.2,1.0,596.6667,9.666667
10,90,3400,0.2,1.0,782.0,8.333333
10,100,3400,0.2,1.0,978.0,8.0
10,50,4200,0.2,1.0,251.66667,8.666667
10,60,4200,0.2,1.0,384.33334,10.666667
10,70,4200,0.2,1.0,559.0,9.666667
10,80,4200,0.2,1.0,743.0,9.0
10,90,4200,0.2,1.0,909.3333,10.666667
10,100,4200,0.2,1.0,1106.0,10.333333
10,50,5000,0.2,1.0,304.66666,8.333333
10,60,5000,0.2,1.0,441.33334,7.6666665
10,70,5000,0.2,1.0,616.3333,8.333333
10,80,5000,0.2,1.0,860.0,8.333333
10,90,5000,0.2,1.0,1030.3334,10.333333
10,100,5000,0.2,1.0,1329.0,9.666667
10,50,1000,0.4,0.0,9.666667,3.3333333
10,60,1000,0.4,0.0,13.0,3.0
10,70,1000,0.4,0.0,15.333333,3.0
10,80,1000,0.4,0.0,19.333334,3.0
10,90,1000,0.4,0.0,22.666666,3.0
10,100,1000,0.4,0.0,27.333334,3.0
10,50,1800,0.4,0.0,17.333334,3.3333333
10,60,1800,0.4,0.0,22.333334,2.6666667
10,70,1800,0.4,0.0,27.666666,2.6666667
10,80,1800,0.4,0.0,35.0,3.0
10,90,1800,0.4,0.0,39.333332,2.6666667
10,100,1800,0.4,0.0,46.333332,2.6666667
10,50,2600,0.4,0.0,24.0,3.0
10,60,2600,0.4,0.0,31.333334,3.0
10,70,2600,0.4,0.0,38.0,3.0
10,80,2600,0.4,0.0,46.666668,3.3333333
10,90,2600,0.4,0.0,58.333332,2.6666667
10,100,2600,0.4,0.0,80.0,2.3333333
10,50,3400,0.4,0.0,34.333332,4.0
10,60,3400,0.4,0.0,44.333332,3.3333333
10,70,3400,0.4,0.0,53.333332,3.6666667
10,80,3400,0.4,0.0,62.0,3.3333333
10,90,3400,0.4,0.0,74.333336,3.3333333
10,100,3400,0.4,0.0,88.333336,2.6666667
10,50,4200,0.4,0.0,40.666668,2.3333333
10,60,4200,0.4,0.0,50.333332,2.3333333
10,70,4200,0.4,0.0,67.666664,3.0
10,80,4200,0.4,0.0,77.333336,2.6666667
10,90,4200,0.4,0.0,93.666664,2.3333333
10,100,4200,0.4,0.0,111.333336,2.6666667
10,50,5000,0.4,0.0,49.0,3.0
10,60,5000,0.4,0.0,61.333332,3.3333333
10,70,5000,0.4,0.0,74.333336,2.3333333
10,80,5000,0.4,0.0,90.333336,3.3333333
10,90,5000,0.4,0.0,111.666664,3.0
10,100,5000,0.4,0.0,128.33333,2.6666667
10,50,1000,0.4,0.2,12.333333,0.0
10,60,1000,0.4,0.2,73.0,0.6666667
10,70,1000,0.4,0.2,95.0,0.6666667
10,80,1000,0.4,0.2,154.66667,0.6666667
10,90,1000,0.4,0.2,205.0,0.33333334
10,100,1000,0.4,0.2,160.33333,0.33333334
10,50,1800,0.4,0.2,67.333336,0.33333334
10,60,1800,0.4,0.2,149.33333,2.0
10,70,1800,0.4,0.2,100.333336,2.0
10,80,1800,0.4,0.2,147.0,0.0
10,90,1800,0.4,0.2,253.66667,1.6666666
10,100,1800,0.4,0.2,493.66666,1.6666666
10,50,2600,0.4,0.2,65.0,1.3333334
10,60,2600,0.4,0.2,146.33333,1.6666666
10,70,2600,0.4,0.2,212.0,1.3333334
10,80,2600,0.4,0.2,22.666666,0.0
10,90,2600,0.4,0.2,244.66667,0.33333334
10,100,2600,0.4,0.2,425.0,2.0
10,50,3400,0.4,0.2,151.33333,0.6666667
10,60,3400,0.4,0.2,333.0,1.0
10,70,3400,0.4,0.2,304.33334,1.0
10,80,3400,0.4,0.2,370.33334,1.6666666
10,90,3400,0.4,0.2,122.333336,0.0
10,100,3400,0.4,0.2,468.66666,0.33333334
10,50,4200,0.4,0.2,110.333336,0.0
10,60,4200,0.4,0.2,81.0,0.0
10,70,4200,0.4,0.2,176.33333,1.6666666
10,80,4200,0.4,0.2,536.6667,0.6666667
10,90,4200,0.4,0.2,64.0,0.0
10,100,4200,0.4,0.2,499.33334,0.33333334
10,50,5000,0.4,0.2,129.66667,1.0
10,60,5000,0.4,0.2,460.66666,0.6666667
10,70,5000,0.4,0.2,470.33334,0.6666667
10,80,5000,0.4,0.2,316.33334,0.33333334
10,90,5000,0.4,0.2,478.33334,0.33333334
10,100,5000,0.4,0.2,1062.3334,1.0
10,50,1000,0.4,0.4,43.333332,1.0
10,60,1000,0.4,0.4,35.0,0.6666667
10,70,1000,0.4,0.4,116.333336,2.3333333
10,80,1000,0.4,0.4,188.33333,0.6666667
10,90,1000,0.4,0.4,81.666664,1.0
10,100,1000,0.4,0.4,156.0,0.33333334
10,50,1800,0.4,0.4,28.0,0.0
10,60,1800,0.4,0.4,80.666664,1.3333334
10,70,1800,0.4,0.4,154.0,1.3333334
10,80,1800,0.4,0.4,148.0,0.0
10,90,1800,0.4,0.4,137.66667,1.3333334
10,100,1800,0.4,0.4,375.33334,1.3333334
10,50,2600,0.4,0.4,115.333336,0.33333334
10,60,2600,0.4,0.4,74.0,0.6666667
10,70,2600,0.4,0.4,175.33333,1.3333334
10,80,2600,0.4,0.4,68.333336,0.0
10,90,2600,0.4,0.4,397.0,1.6666666
10,100,2600,0.4,0.4,241.0,2.3333333
10,50,3400,0.4,0.4,17.333334,0.0
10,60,3400,0.4,0.4,101.333336,0.33333334
10,70,3400,0.4,0.4,134.0,2.3333333
10,80,3400,0.4,0.4,81.333336,0.0
10,90,3400,0.4,0.4,306.33334,1.3333334
10,100,3400,0.4,0.4,620.0,2.0
10,50,4200,0.4,0.4,168.66667,0.6666667
10,60,4200,0.4,0.4,117.0,1.6666666
10,70,4200,0.4,0.4,104.0,0.0
10,80,4200,0.4,0.4,47.0,0.0
10,90,4200,0.4,0.4,339.0,0.0
10,100,4200,0.4,0.4,418.33334,0.33333334
10,50,5000,0.4,0.4,26.333334,0.0
10,60,5000,0.4,0.4,156.0,0.0
10,70,5000,0.4,0.4,253.0,1.3333334
10,80,5000,0.4,0.4,237.33333,0.0
10,90,5000,0.4,0.4,257.0,0.0
10,100,5000,0.4,0.4,732.0,0.33333334
10,50,1000,0.4,0.6,47.666668,2.6666667
10,60,1000,0.4,0.6,85.0,4.3333335
10,70,1000,0.4,0.6,114.0,3.0
10,80,1000,0.4,0.6,155.66667,3.3333333
10,90,1000,0.4,0.6,189.33333,3.6666667
10,100,1000,0.4,0.6,232.66667,4.3333335
10,50,1800,0.4,0.6,103.333336,3.6666667
10,60,1800,0.4,0.6,144.0,5.3333335
10,70,1800,0.4,0.6,206.33333,3.0
10,80,1800,0.4,0.6,270.66666,3.3333333
10,90,1800,0.4,0.6,330.0,3.3333333
10,100,1800,0.4,0.6,428.0,5.0
10,50,2600,0.4,0.6,138.0,2.6666667
10,60,2600,0.4,0.6,214.33333,4.0
10,70,2600,0.4,0.6,291.66666,3.6666667
10,80,2600,0.4,0.6,391.66666,2.0
10,90,2600,0.4,0.6,552.3333,3.3333333
10,100,2600,0.4,0.6,699.6667,4.0
10,50,3400,0.4,0.6,167.33333,2.6666667
10,60,3400,0.4,0.6,281.33334,4.0
10,70,3400,0.4,0.6,465.0,3.6666667
10,80,3400,0.4,0.6,599.3333,3.6666667
10,90,3400,0.4,0.6,692.3333,4.0
10,100,3400,0.4,0.6,961.6667,5.0
10,50,4200,0.4,0.6,193.33333,1.0
